id,name,parent_id,created_at,updated_at,deleted_at
3891,Woyla Timur,263,2023-01-27 03:48:02,2023-01-27 03:48:02,
3892,Babah Rot,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3893,Blangpidie,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3894,Jeumpa,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3895,Kuala Batee,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3896,Lembah Sabil,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3897,Manggeng,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3898,Setia,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3899,Susoh,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3900,Tangan Tangan,264,2023-01-27 03:48:02,2023-01-27 03:48:02,
3901,Baitussalam,265,2023-01-27 03:48:02,2023-01-27 03:48:02,
3902,Blang Bintang,265,2023-01-27 03:48:02,2023-01-27 03:48:02,
3903,Darul Imarah,265,2023-01-27 03:48:02,2023-01-27 03:48:02,
3904,Darul Kamal,265,2023-01-27 03:48:02,2023-01-27 03:48:02,
3905,Darussalam,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3906,Indrapuri,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3907,Ingin Jaya,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3908,Janto,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3909,Krueng Barona Jaya,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3910,Kuta Baro,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3911,Kuta Cot Glie,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3912,Kuta Malaka,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3913,Lembah Seulawah,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3914,Leupung,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3915,Lho'Nga,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3916,Lhoong,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3917,Mesjid Raya,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3918,Montasik,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3919,Peukan Bada,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3920,Puroaceh,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3921,Seulimeum,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3922,Simpang tiga,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3923,Suka Makmur,265,2023-01-27 03:48:03,2023-01-27 03:48:03,
3924,Darul Hikmah,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3925,Indra Jaya,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3926,Jaya,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3927,Keude Panga,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3928,Krueng Sabee,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3929,Pangat,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3930,Pasie Raya,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3931,Sampo Niet,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3932,Setia Bakti,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3933,Teunom,266,2023-01-27 03:48:03,2023-01-27 03:48:03,
3934,Bakongan,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3935,Bakongan Timur,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3936,Kluet Selatan,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3937,Kluet Tengah,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3938,Kluet Timur,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3939,Kluet Utara,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3940,Kota Bahagia,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3941,Labuhan Haji,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3942,Labuhan Haji Barat,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3943,Labuhan Haji Timur,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3944,Meukek,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3945,Pasie raja,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3946,Sama Dua,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3947,Sawang,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3948,Tapak Tuan,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3949,Trumon,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3950,Trumon Tengah,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3951,Trumon Timur,267,2023-01-27 03:48:03,2023-01-27 03:48:03,
3952,Baharu,268,2023-01-27 03:48:03,2023-01-27 03:48:03,
3953,Danau Paris,268,2023-01-27 03:48:03,2023-01-27 03:48:03,
3954,Gunung Meriah,268,2023-01-27 03:48:03,2023-01-27 03:48:03,
3955,Kuala Baru,268,2023-01-27 03:48:03,2023-01-27 03:48:03,
3956,Pulau Banyak,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3957,Pulau Banyak Barat,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3958,Simpang Kanan,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3959,Singkil,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3960,Singkil Utara,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3961,Singkohor,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3962,Suro Baru,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3963,Suro Makmur,268,2023-01-27 03:48:04,2023-01-27 03:48:04,
3964,Banda Mulia,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3965,Bandar Pusaka,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3966,Bendahara,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3967,Karang Baru,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3968,Kejuruan Muda,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3969,Kuala Simpang,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3970,Manyak Payed,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3971,Rantau,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3972,Seuruway,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3973,Sekrak,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3974,Tamiang Hulu,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3975,Tenggulun,269,2023-01-27 03:48:04,2023-01-27 03:48:04,
3976,Atu Lintang,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3977,Bebesen,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3978,Bies,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3979,Bintang,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3980,Celala,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3981,Jagong Jeget,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3982,Kebayakan,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3983,Ketol,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3984,Kute Panang,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3985,Laut Tawar,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3986,Linge Isak,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3987,Pegasing,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3988,Rusip Antara,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3989,Silih Nara,270,2023-01-27 03:48:04,2023-01-27 03:48:04,
3990,Babul Makmur,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3991,Babul Rahmat,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3992,Babussalam,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3993,Badar,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3994,Bambel,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3995,Bukit Tusam,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3996,Darul Hasanah,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3997,Deleng Pokhkisen,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3998,Ketambe,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
3999,Lawe Alas,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
4000,Lawe Bulan,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
4001,Lawe Sigala-gala,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
4002,Lawe Sumur,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
4003,Leuser,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
4004,Semadam,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
4005,Tanoh Alas,271,2023-01-27 03:48:04,2023-01-27 03:48:04,
4006,Banda Alam,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4007,Birem Bayeun,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4008,Darul Aman,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4009,Darul Falah,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4010,Darul Iksan,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4011,Idi Rayeuk,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4012,Idi Timur,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4013,Idi Tunong,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4014,Indra Makmur,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4015,Julok,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4016,Madat,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4017,Nurussalam,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4018,Pante Beudari,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4019,Peudawa,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4020,Peunaron,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4021,Peureulak,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4022,Peureulak Barat,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4023,Peureulak Timur,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4024,Rantau Peureulak,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4025,Rantau Selamat,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4026,Serba Jadi,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4027,Simpang Jernih,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4028,Simpang Ulim,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4029,Sungai Raya,272,2023-01-27 03:48:05,2023-01-27 03:48:05,
4030,Baktia,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4031,Baktia Barat,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4032,Banda Baro,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4033,Cot Girek,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4034,Dewantara,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4035,Geuredong Pase,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4036,Kuta Makmur,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4037,Langkahan,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4038,Lapang,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4039,Lhoksukon,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4040,Matang Kuli,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4041,Meurah Mulia,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4042,Muara Batu,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4043,Nibong,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4044,Nisam,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4045,Nisam Antara,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4046,Paya Bakong,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4047,Pirak Timur,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4048,Samudera,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4049,Sawang,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4050,Seunuddon,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4051,Simpang Keuramat,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4052,Syamtalira Aron,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4053,Syamtalira Bayu,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4054,Tanah Jambo Aye,273,2023-01-27 03:48:05,2023-01-27 03:48:05,
4055,Tanah Luas,273,2023-01-27 03:48:06,2023-01-27 03:48:06,
4056,Tanah Pasir,273,2023-01-27 03:48:06,2023-01-27 03:48:06,
4057,Baiturrahman,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4058,Banda Aceh,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4059,Banda Raya,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4060,Jaya Baru,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4061,Kuta Alam,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4062,Kuta Raja,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4063,Lueng Bata,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4064,Meuraksa,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4065,Syiah Kuala,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4066,Ulee Kareng,274,2023-01-27 03:48:06,2023-01-27 03:48:06,
4067,Bandar,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4068,Bener Kelipah,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4069,Bukit,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4070,Gajah Putih,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4071,Mesidah,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4072,Permata,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4073,Pintu Rime,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4074,Simpang Tiga Redelon,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4075,Syiah Utama,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4076,Timang Gajah,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4077,Wih Pesam,275,2023-01-27 03:48:06,2023-01-27 03:48:06,
4078,Ganda Pura,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4079,Jangka,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4080,Jeumpa,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4081,Jeunieb,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4082,Juang,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4083,Juli,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4084,Kuala,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4085,Kuta Blang,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4086,Makmur,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4087,Pandrah,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4088,Peudada,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4089,Peulimbang,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4090,Peusangan,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4091,Peusangan Selatan,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4092,Peusangan Siblah Krueng,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4093,Samalanga,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4094,Simpang Mamplam,276,2023-01-27 03:48:06,2023-01-27 03:48:06,
4095,Blang Jerango,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4096,Blang Kejeren,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4097,Blang Pegayon,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4098,Dabung Gelang,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4099,Kuta Panjang,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4100,Pantan Cuaca,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4101,Pantan Jaya,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4102,Pining,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4103,Putri Betung,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4104,Rikit Gaib,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4105,Terangon,277,2023-01-27 03:48:06,2023-01-27 03:48:06,
4106,Teripe Jaya,277,2023-01-27 03:48:07,2023-01-27 03:48:07,
4107,Langsa,278,2023-01-27 03:48:07,2023-01-27 03:48:07,
4108,Langsa Barat,278,2023-01-27 03:48:07,2023-01-27 03:48:07,
4109,Langsa Kota,278,2023-01-27 03:48:07,2023-01-27 03:48:07,
4110,Langsa Lama,278,2023-01-27 03:48:07,2023-01-27 03:48:07,
4111,Langsa Teungoh,278,2023-01-27 03:48:07,2023-01-27 03:48:07,
4112,Langsa Timur,278,2023-01-27 03:48:07,2023-01-27 03:48:07,
4113,Banda Sakti,279,2023-01-27 03:48:07,2023-01-27 03:48:07,
4114,Blang Mangat,279,2023-01-27 03:48:07,2023-01-27 03:48:07,
4115,Lhokseumawe,279,2023-01-27 03:48:07,2023-01-27 03:48:07,
4116,Muara Dua,279,2023-01-27 03:48:07,2023-01-27 03:48:07,
4117,Muara Satu,279,2023-01-27 03:48:07,2023-01-27 03:48:07,
4118,Beutong,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4119,Darul Makmur,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4120,Kuala,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4121,Kuala Pesisir,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4122,Seunagan,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4123,Seunagan Timur,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4124,Suka Makmue,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4125,Tadu Raya,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4126,Tripa Makmur,280,2023-01-27 03:48:07,2023-01-27 03:48:07,
4127,Batee,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4128,Delima,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4129,Geumpang,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4130,Gleumpang Baro,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4131,Glumpang Tiga,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4132,Grong-Grong,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4133,Indrajaya,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4134,Kembang Tanjung,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4135,Keumala,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4136,Mane,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4137,Mila,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4138,Muara Tiga,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4139,Mutiara,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4140,Mutiara Timur,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4141,Padang Tiji,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4142,Peukan Baro,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4143,Pidie,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4144,Sakti,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4145,Sigli,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4146,Simpang Tiga,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4147,Tangse,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4148,Tiro,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4149,Titeua,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4150,Truseb,281,2023-01-27 03:48:07,2023-01-27 03:48:07,
4151,Bandar Baru,282,2023-01-27 03:48:07,2023-01-27 03:48:07,
4152,Bandar Dua,282,2023-01-27 03:48:07,2023-01-27 03:48:07,
4153,Jangka Buya,282,2023-01-27 03:48:07,2023-01-27 03:48:07,
4154,Meurah Dua,282,2023-01-27 03:48:07,2023-01-27 03:48:07,
4155,Meureudu,282,2023-01-27 03:48:07,2023-01-27 03:48:07,
4156,Panteraja,282,2023-01-27 03:48:07,2023-01-27 03:48:07,
4157,Trienggading,282,2023-01-27 03:48:07,2023-01-27 03:48:07,
4158,Ulim,282,2023-01-27 03:48:08,2023-01-27 03:48:08,
4159,Sabang,283,2023-01-27 03:48:08,2023-01-27 03:48:08,
4160,Sukajaya,283,2023-01-27 03:48:08,2023-01-27 03:48:08,
4161,Sukakarya,283,2023-01-27 03:48:08,2023-01-27 03:48:08,
4162,Alafan,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4163,Salang,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4164,Simuelue Barat,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4165,Simeulue Tengah,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4166,Simeulue Timur,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4167,Teluk Dalam,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4168,Teupah Barat,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4169,Teupah Selatan,284,2023-01-27 03:48:08,2023-01-27 03:48:08,
4170,Longkip,285,2023-01-27 03:48:08,2023-01-27 03:48:08,
4171,Penanggalan,285,2023-01-27 03:48:08,2023-01-27 03:48:08,
4172,Rundeng,285,2023-01-27 03:48:08,2023-01-27 03:48:08,
4173,Simpang Kiri,285,2023-01-27 03:48:08,2023-01-27 03:48:08,
4174,Sultan Daulat,285,2023-01-27 03:48:08,2023-01-27 03:48:08,
4175,Asakota,286,2023-01-27 03:48:08,2023-01-27 03:48:08,
4176,Bima,286,2023-01-27 03:48:08,2023-01-27 03:48:08,
4177,Mpunda,286,2023-01-27 03:48:08,2023-01-27 03:48:08,
4178,Raba,286,2023-01-27 03:48:08,2023-01-27 03:48:08,
4179,Rasanae Barat,286,2023-01-27 03:48:08,2023-01-27 03:48:08,
4180,Rasanae Timur,286,2023-01-27 03:48:08,2023-01-27 03:48:08,
4181,Ambalawi,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4182,Belo,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4183,Bolo,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4184,Donggo,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4185,Lambitu,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4186,Lambu,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4187,Langgudu,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4188,Mada Pangga,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4189,Monta,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4190,Palibelo,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4191,Parado,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4192,Sanggar,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4193,Sape,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4194,Soromandi,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4195,Tambora,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4196,Wawo,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4197,Wera,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4198,Woha,287,2023-01-27 03:48:08,2023-01-27 03:48:08,
4199,Dompu,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4200,Hu'u,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4201,Kempo,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4202,Kilo,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4203,Manggelewa,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4204,Pajo,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4205,Pekat,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4206,Woja,288,2023-01-27 03:48:08,2023-01-27 03:48:08,
4207,Batu Layar,289,2023-01-27 03:48:08,2023-01-27 03:48:08,
4208,Gerung,289,2023-01-27 03:48:08,2023-01-27 03:48:08,
4209,Gunung Sari,289,2023-01-27 03:48:08,2023-01-27 03:48:08,
4210,Kediri,289,2023-01-27 03:48:08,2023-01-27 03:48:08,
4211,Kuripan,289,2023-01-27 03:48:08,2023-01-27 03:48:08,
4212,Labu Api,289,2023-01-27 03:48:08,2023-01-27 03:48:08,
4213,Lembar,289,2023-01-27 03:48:09,2023-01-27 03:48:09,
4214,Lingsar,289,2023-01-27 03:48:09,2023-01-27 03:48:09,
4215,Narmada,289,2023-01-27 03:48:09,2023-01-27 03:48:09,
4216,Sekotong Tengah,289,2023-01-27 03:48:09,2023-01-27 03:48:09,
4217,Batukliang,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4218,Batukliang Utara,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4219,Janapria,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4220,Jonggat,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4221,Kopang,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4222,Praya,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4223,Praya Barat,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4224,Praya Barat Daya,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4225,Praya Tengah,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4226,Praya Timur,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4227,Pringgarata,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4228,Pujut,290,2023-01-27 03:48:09,2023-01-27 03:48:09,
4229,Aikmel,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4230,Jerowaru,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4231,Keruak,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4232,Labuhan Haji,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4233,Mas Bagik,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4234,Montong Gading,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4235,Pringgabaya,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4236,Pringgasela,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4237,Sakra,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4238,Sakra Barat,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4239,Sakra Timur,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4240,Sambelia,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4241,Selong,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4242,Sembalun,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4243,Sikur,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4244,Suela,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4245,Sukamulia,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4246,Suralaga,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
4247,Terara,291,2023-01-27 03:48:09,2023-01-27 03:48:09,
